a-link-normal href 2,s-image src,a-size-base-plus,a-price
https://www.amazon.es/s?i=computers&rh=n%3A938008031&fs=true&page=9&qid=1640826311&ref=sr_pg_8#,https://m.media-amazon.com/images/I/71CDxVbaE+L._AC_UL320_.jpg,"Ordenador Portátil 14.1 Pulgadas 6GB RAM 64GB SSD ROM MEBERRY Windows 10 Laptop con 128GB Ampliable | HDMI Bluetooth 4.0 | Aux 3,5 mm | USB 3.0/2.0, Gris",
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg9_1?ie=UTF8&adId=A01882793UGGRJD8MF44H&url=%2FAcer-Chromebook-311-Ordenador-Port%25C3%25A1til%2Fdp%2FB095CTNX87%2Fref%3Dsr_1_216_sspa%3Fqid%3D1640826363%26s%3Dcomputers%26sr%3D1-216-spons%26psc%3D1&qualifier=1640826363&id=4235860590945066&widgetName=sp_mtf_browse,https://m.media-amazon.com/images/I/81qBZznKv0S._AC_UL320_.jpg,"Acer Chromebook 311 - Ordenador Portátil 11"" HD (MTK MT8183, 4GB RAM, 32GB eMMc, UMA Graphics, Chrome OS), Color Plata - Teclado Qwerty Español","259,00€"
https://www.amazon.es/Microsoft-Surface-Pro-Tablet-Windows/dp/B07Y8QH794/ref=sr_1_217?qid=1640826363&s=computers&sr=1-217,https://m.media-amazon.com/images/I/71Z84mXczcL._AC_UL320_.jpg,"Microsoft Surface Pro X - Ordenador Portátil de 13"", Wifi + LTE, Microsoft SQ1, 8 GB RAM, 256 GB SSD, Windows 10, Negro",
https://www.amazon.es/MSI-GS76-Stealth-11UH-269ES-i7-11800HHM570/dp/B09D43C9SJ/ref=sr_1_218?qid=1640826363&s=computers&sr=1-218,https://m.media-amazon.com/images/I/71DzYyNNhKS._AC_UL320_.jpg,"MSI GS76 Stealth 11UH-269ES - Ordenador portátil de 17.3"" FHD (Tiger Lake i7-11800HHM570, 16 GBx2 RAM, 1 TB SSD, RTX3080 MAX-Q, GDDR6 16GB, Windows 10 Home Advanced) Negro - Teclado QWERTY Español","3.249,00€"
https://www.amazon.es/HP-Elitebook-840-Profesional-Reacondicionado/dp/B08DR8Q2DX/ref=sr_1_219?qid=1640826363&s=computers&sr=1-219,https://m.media-amazon.com/images/I/61AwquSFyJL._AC_UL320_.jpg,"HP Elitebook 840 G3 - Ordenador portátil de 14"" (Intel Core i5-6200U, 8 GB RAM, Disco SSD de 240GB, Windows 10 Profesional) (Reacondicionado)",
https://www.amazon.es/MSI-Modern-14-B10MW-613XES-Ordenador/dp/B095ML1WPD/ref=sr_1_220?qid=1640826363&s=computers&sr=1-220,https://m.media-amazon.com/images/I/71PPQOJEjcL._AC_UL320_.jpg,"MSI Modern 14 B10MW-613XES - Ordenador portátil de 14"" FHD (Comet lake I5-10210U, 8 GB RAM, 512 GB SSD, UHD Graphics, sin sistema operativo) Gris carbón - Teclado QWERTY Español",
https://www.amazon.es/Y11-Ordenador-Portatil-Portatiles-Totalmente/dp/B07WF7571B/ref=sr_1_221?qid=1640826363&s=computers&sr=1-221,https://m.media-amazon.com/images/I/61SWBdQqugL._AC_UL320_.jpg,"BMAX Y11 Ordenador Portatil, 2 en 1 Táctil Convertible Laptop 11.6 Pulgadas FHD 1080P Pantalla (Quad Core N4120, 8GB RAM, 256GB SSD, Windows 10 ), USB-C, WiFi 2.5GHz/ 5.0GHz, Bluetooth 4.0",
https://www.amazon.es/Apple-16-pulgadas-diez-n%C3%BAcleos-treinta-dos-n%C3%BAcleos/dp/B09JR32LP7/ref=sr_1_222?qid=1640826363&s=computers&sr=1-222,https://m.media-amazon.com/images/I/61aUBxqc5PL._AC_UL320_.jpg,"2021 Apple MacBook Pro (de 16 pulgadas, Chip M1 Max de Apple con CPU de diez núcleos y GPU de treinta y dos núcleos, 32 GB RAM, 1 TB SSD) - Gris espacial",
https://www.amazon.es/s?i=computers&rh=n%3A938008031&fs=true&page=9&qid=1640826311&ref=sr_pg_8#,https://m.media-amazon.com/images/I/81iHSRlFUEL._AC_UL320_.jpg,"Lenovo IdeaPad 3 Chromebook Gen 6 - Portátil 14"" FullHD (MediaTek MT8183, 4GB RAM, 64GB eMMC, Arm Mali-G72 MP3 GPU, Chrome OS) Color Gris - Teclado QWERTY Español, Arctic Grey (CB 14M836)",
https://www.amazon.es/s?i=computers&rh=n%3A938008031&fs=true&page=9&qid=1640826311&ref=sr_pg_8#,https://m.media-amazon.com/images/I/71FTj4vUv2L._AC_UL320_.jpg,"Jumper Portátil 14 pulgadas, 16GB DDR4 256GB SSD, Intel Core i3 Laptop 2.4 GHz, Windows 10, Cámara HD, 2.4G/5G WiFi, BT4.0, HDMI, USB 3.0, Tipo-C, 256GB Expansión de tarjeta TF, Teclado QWERTY Español","499,99€"
https://www.amazon.es/s?i=computers&rh=n%3A938008031&fs=true&page=9&qid=1640826311&ref=sr_pg_8#,https://m.media-amazon.com/images/I/71NOqOFExfS._AC_UL320_.jpg,"LG - 14Z90P - Portátil ultraligero 14"" WUXGA (Intel EvoTM i7 11ª Generación, 16GB RAM, 1TB SSD, Iris Xe Graphics, Windows 10 Home) - Teclado QWERTY Español, Negro","1.599,00€"
https://www.amazon.es/E3221-MD62002-Port%C3%A1til-Convertible-Celeron/dp/B08T9YW5WB/ref=sr_1_217?qid=1640826415&s=computers&sr=1-217,https://m.media-amazon.com/images/I/71gdiv1Z3eL._AC_UL320_.jpg,"Medion E3221 MD62002 Plata Portátil Convertible 13.3"" Táctil 360º FullHD Celeron N4020 64GB 4GB Ram Windows 10 Home",
https://www.amazon.es/Laptop-15-6IN-8GB-256GB-SYST/dp/B08XKF79QY/ref=sr_1_218?qid=1640826415&s=computers&sr=1-218,https://m.media-amazon.com/images/I/41S2vTQ4HuL._AC_UL320_.jpg,Laptop 3 15.6IN I5 8GB 256GB SYST,
https://www.amazon.es/S15449-Port%C3%A1til-i5-1135G7-FREEDOS-MD62012add/dp/B096MXMMJQ/ref=sr_1_219?qid=1640826415&s=computers&sr=1-219,https://m.media-amazon.com/images/I/81dSWN5keBL._AC_UL320_.jpg,Medion Akoya S15449 Portátil 15.6'' FullHD i5-1135G7 256GB SSD 8GB RAM FREEDOS/MD62012add,
https://www.amazon.es/ASUS-VivoBook-Flip-TM420IA-EC207-Ryzen7-4700U/dp/B08PFGS1GN/ref=sr_1_220?qid=1640826415&s=computers&sr=1-220,https://m.media-amazon.com/images/I/61c7Q+eltLL._AC_UL320_.jpg,"ASUS VivoBook Flip 14 TM420IA-EC207 - Ordenador portátil de 14"" FullHD (Ryzen7-4700U, 16GB RAM, 512GB SSD, Radeon Graphics, Sin Sistema Operativo) Negro - Teclado QWERTY Español",
https://www.amazon.es/Aspire-Sunbox-Mixx-Mod-Negro/dp/B08C2ZD1XJ/ref=sr_1_221?qid=1640826415&s=computers&sr=1-221,https://m.media-amazon.com/images/I/515795aI4IL._AC_UL320_.jpg,Aspire Sunbox MIXX Mod (negro),
https://www.amazon.es/Microsoft-Srfc-Pro7-Comm-Platinum/dp/B07Z7CMXLF/ref=sr_1_222?qid=1640826415&s=computers&sr=1-222,https://m.media-amazon.com/images/I/71wRgrGB9bL._AC_UL320_.jpg,Surface PRO7 I5 8GB 256GB W10P SYST,
https://www.amazon.es/BlueBose-Notebook-Pulgadas-Ultrabook-port%C3%A1til/dp/B09FGSS5NX/ref=sr_1_223?qid=1640826415&s=computers&sr=1-223,https://m.media-amazon.com/images/I/61fvEVu0FVL._AC_UL320_.jpg,"BlueBose Mini Laptop Notebook Netbook Tablet PC 10 Pulgadas Android Ultrabook portátil 1G DDR3 8GB Cámara WiFi de Doble núcleo USB HDMI (ES Teclado(QWERTY), Rosado)",
https://www.amazon.es/computadora-port%C3%A1til-Procesador-escalable-capacidad/dp/B088W5NZF4/ref=sr_1_224?qid=1640826415&s=computers&sr=1-224,https://m.media-amazon.com/images/I/71ll3jdQX3L._AC_UL320_.jpg,"Portátil de 14,1 Pulgadas (procesador celeron_j3455 de Cuatro núcleos y 64 bits, 8 GB de RAM, SSD de 128 GB), Uso Duradero de una batería de Gran Capacidad de 10000 mAh, Windows 10 Pro",
https://www.amazon.es/HP-15s-fq2041ns-Ordenador-i5-1135G7-operativo/dp/B08PFKLGW6/ref=sr_1_225?qid=1640826415&s=computers&sr=1-225,https://m.media-amazon.com/images/I/81tn5ZRtx7L._AC_UL320_.jpg,"HP 15s-fq2041ns - Ordenador portátil de 15.6"" FullHD (Intel Core i5-1135G7, 16GB de RAM, 512GB SSD, Intel Iris Xe, Sin sistema operativo) Plata - teclado QWERTY Español",
https://www.amazon.es/s?i=computers&rh=n%3A938008031&fs=true&page=10&qid=1640826363&ref=sr_pg_9#,https://m.media-amazon.com/images/I/715XOFfFmRL._AC_UL320_.jpg,"Dell XPS 13-9305 - Ordenador portátil 13.3"" FullHD (Intel Core i5-1135G7, 8GB RAM, 512GB SSD, Windows 10 Home), Color Gris - Teclado QWERTY Español",
https://www.amazon.es/s?i=computers&rh=n%3A938008031&fs=true&page=10&qid=1640826363&ref=sr_pg_9#,https://m.media-amazon.com/images/I/71xgCBcsbWS._AC_UL320_.jpg,"Dell Portátil Inspiron 15 5515 de 15,6 Pulgadas, procesador AMD Ryzen 7 5700U, Pantalla FHD de Borde Estrecho antirreflectante, RAM de 16 GB, SSD NVMe de 512 GB y Win10 Home",
https://www.amazon.es/s?i=computers&rh=n%3A938008031&fs=true&page=10&qid=1640826363&ref=sr_pg_9#,https://m.media-amazon.com/images/I/719vIKTyr6L._AC_UL320_.jpg,"Portátil Dell Inspiron 15 3501 de 15,6 pulgadas, procesador Intel Core i5-1135G7 (4,2 GHz), pantalla FHD de borde estrecho antirreflectante, RAM de 8 GB, SSD","679,00€"
https://www.amazon.es/MSI-GS66-Stealth-11UE-076XES-RTX3060-6GB/dp/B095BYQ2YR/ref=sr_1_229?qid=1640826415&s=computers&sr=1-229,https://m.media-amazon.com/images/I/71q5uQwvvqS._AC_UL320_.jpg,"MSI GS66 Stealth 11UE-076XES -- Ordenador portátil de 15.6"" FullHD 240Hz(Intel Core i7-11800H, 32GB de RAM, 1TB SSD, Nvidia RTX3060-6GB, Sin sistema operativo) Negro - Teclado QWERTY Español",
https://www.amazon.es/Port%C3%A1til-V145-15AST-pantalla-pulgadas-Professional/dp/B0924J2TJ6/ref=sr_1_230?qid=1640826415&s=computers&sr=1-230,https://m.media-amazon.com/images/I/61x6YmmxUhS._AC_UL320_.jpg,"Portátil V145-15AST, pantalla de 15,6 pulgadas HD, AMD A9-9425, 2 núcleos hasta 3,7 GHz, DDR4 8 GB RAM, 256 GB SSD, Windows 10 Professional, libre Office",
https://www.amazon.es/MSI-GP66-Leopard-11UG-016XES-RTX3070-8GB/dp/B095BMY52P/ref=sr_1_231?qid=1640826415&s=computers&sr=1-231,https://m.media-amazon.com/images/I/81u7sC4VtYS._AC_UL320_.jpg,"MSI GP66 Leopard 11UG-016XES - Ordenador portátil de 15.6"" FullHD 240Hz (Intel Core i7-11800H, 16GB de RAM, 1TB SSD, Nvidia RTX3070-8GB, Sin sistema operativo) Negro - Teclado QWERTY Español","2.099,00€"
https://www.amazon.es/ASUS-ExpertBook-B9-B9400CEA-KC0304R-i7-1165G7/dp/B08CRJ75RB/ref=sr_1_232?qid=1640826415&s=computers&sr=1-232,https://m.media-amazon.com/images/I/717yjq9etrL._AC_UL320_.jpg,"ASUS ExpertBook B9 B9400CEA-KC0304R - Portátil 14"" Full HD (Core i7-1165G7, Intel® EVO™, 16GB RAM, 1TB SSD, Iris Xe Graphics, Windows 10 Pro) Negro Estrella - Teclado QWERTY español","1.682,67 €"
https://www.amazon.es/ASUS-BR1100FKA-BP0169RA-Port%C3%A1til-Celeron-Graphics/dp/B0987TRPT4/ref=sr_1_233?qid=1640826415&s=computers&sr=1-233,https://m.media-amazon.com/images/I/71p04GufHCL._AC_UL320_.jpg,"ASUS BR1100FKA-BP0169RA - Portátil 11.6"" HD (Celeron N4500, 8GB RAM, 128GB eMMC, UHD Graphics, Windows 10 Pro) Gris Oscuro - Teclado QWERTY español","430,18€"
https://www.amazon.es/Lenovo-Thinkpad-Ultrabook-Professional-Reacondicionado/dp/B0953ZL42M/ref=sr_1_234?qid=1640826415&s=computers&sr=1-234,https://m.media-amazon.com/images/I/611WzendR2S._AC_UL320_.jpg,Lenovo Thinkpad X260 12.5 Ultrabook Core I5 6300U 2.4Ghz 8Gb RAM Ssd Hdmi Wifi Webcam Windows 10 Professional 64 Bit Renovado 256 GB (Reacondicionado),"359,00 €"
https://www.amazon.es/PORTATIL-HP-15S-EQ2017NS-RYZEN-256GBSSD/dp/B09HSVKP7B/ref=sr_1_235?qid=1640826415&s=computers&sr=1-235,https://m.media-amazon.com/images/I/41QLeuWSy9L._AC_UL320_.jpg,"PORTATIL HP 15S-EQ2017NS RYZEN 5 5500U 8GB 256GBSSD 15,6"" W10H","570,00 €"
https://www.amazon.es/ASUS-VivoBook-15-F515JA-BR097T-i3-1005G1/dp/B08BZ5SYQX/ref=sr_1_236?qid=1640826415&s=computers&sr=1-236,https://m.media-amazon.com/images/I/81rMDylIzZL._AC_UL320_.jpg,"ASUS VivoBook 15 F515JA-BR097T - Portátil de 15.6"" HD (Intel Core i3-1005G1, 8GB RAM, 256GB SSD, Intel UHD Graphics, Windows 10) Gris - Teclado QWERTY español",
https://www.amazon.es/TOPOSH-Ordenador-Port%C3%A1til-Quad-Core-Bluetooth/dp/B08RJ6CHHB/ref=sr_1_237?qid=1640826415&s=computers&sr=1-237,https://m.media-amazon.com/images/I/614Tb5npRdL._AC_UL320_.jpg,"TOPOSH PC Ordenador Portátil 10,1"" Windows 10 2GB RAM 32GB ROM eMMC Atom X5-Z8350 1,92 GHz Quad-Core Vitesse CPU 1,92 GHz WiFi, USB 2.0, con Teclado QWERTY US， Bluetooth 4.0 HDMI– Rosa","209,00€"
https://www.amazon.es/s?i=computers&rh=n%3A938008031&fs=true&page=10&qid=1640826363&ref=sr_pg_9#,https://m.media-amazon.com/images/I/81GbedzHTwS._AC_UL320_.jpg,"LincPlus P1 Ordenador Portátil de 13,3 Pulgadas, PC con Windows 10 S Intel Celeron N4000, 4GB RAM 64GB eMMC Storage hasta 500GB por SSD Aluminium Portatiles",
https://www.amazon.es/s?i=computers&rh=n%3A938008031&fs=true&page=10&qid=1640826363&ref=sr_pg_9#,https://m.media-amazon.com/images/I/71CDxVbaE+L._AC_UL320_.jpg,"Ordenador Portátil 14.1 Pulgadas 6GB RAM 64GB SSD ROM MEBERRY Windows 10 Laptop con 128GB Ampliable | HDMI Bluetooth 4.0 | Aux 3,5 mm | USB 3.0/2.0, Gris",
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg10_1?ie=UTF8&adId=A01882793UGGRJD8MF44H&url=%2FAcer-Chromebook-311-Ordenador-Port%25C3%25A1til%2Fdp%2FB095CTNX87%2Fref%3Dsr_1_240_sspa%3Fqid%3D1640826415%26s%3Dcomputers%26sr%3D1-240-spons%26psc%3D1&qualifier=1640826415&id=3128423847383947&widgetName=sp_mtf_browse,https://m.media-amazon.com/images/I/81qBZznKv0S._AC_UL320_.jpg,"Acer Chromebook 311 - Ordenador Portátil 11"" HD (MTK MT8183, 4GB RAM, 32GB eMMc, UMA Graphics, Chrome OS), Color Plata - Teclado Qwerty Español","259,00€"
https://www.amazon.es/HP-840-Ordenador-Profesional-Reacondicionado/dp/B07R6T799Q/ref=sr_1_241?qid=1640826415&s=computers&sr=1-241,https://m.media-amazon.com/images/I/61BblxnjDkL._AC_UL320_.jpg,"HP 840 G1 - Ordenador portátil 14in (Intel i5-4200U, 8GB RAM, 240GB SSD, Windows 10 Profesional), Negro - Teclado QWERTY (Reacondicionado)",
https://www.amazon.es/Alienware-Port%C3%A1til-Pulgadas-procesador-i7-11800H/dp/B09BJZX4CD/ref=sr_1_242?qid=1640826415&s=computers&sr=1-242,https://m.media-amazon.com/images/I/71Hneee9l9S._AC_UL320_.jpg,"Alienware Portátil para Juegos m15 R6 de 15,6 Pulgadas; procesador Intel Core i7-11800H; Pantalla de 240 Hz, 1 ms; GDDR6 NVIDIA GeForce RTX 3070 de 8 GB; RAM de 16 GB; SSD de 1 TB; y Win 10 Home",
https://www.amazon.es/MSI-Prestige-A11SCX-432ES-Ordenador-i7-1185G7/dp/B08VGQXQWF/ref=sr_1_243?qid=1640826415&s=computers&sr=1-243,https://m.media-amazon.com/images/I/81cQmQm7wWL._AC_UL320_.jpg,"MSI Prestige 14 A11SCX-432ES - Ordenador Portátil 14"" FHD (1920 x 1080), Tiger lake i7-1185G7, LPDDR3 16 GB, 512 GB NVMe PCIe Gen3x4 SSD, Sistema Operativo Windows 10 Home Plus sin ODD, Gris","1.499,99€"
https://www.amazon.es/Lenovo-82C6006CSP-LENOVO-Ordenador-PORTATIL/dp/B08HS7P28F/ref=sr_1_244?qid=1640826415&s=computers&sr=1-244,https://m.media-amazon.com/images/I/51eKSufeSxL._AC_UL320_.jpg,LENOVO 82C6006CSP Ordenador PORTATIL,
https://www.amazon.es/Medion-E4251-Ordenador-ultrafino-almacenamiento/dp/B07HYL7W1B/ref=sr_1_245?qid=1640826415&s=computers&sr=1-245,https://m.media-amazon.com/images/I/71cOHbKPNEL._AC_UL320_.jpg,"MEDION E4251 - Ordenador portátil de 14"" FHD ( Intel Celeron N4000, 4 GB RAM, 64 GB eMMC, Intel UHD Graphics, Windows 10) color negro - Teclado QWERTY Español","258,94 €"
https://www.amazon.es/Lenovo-IdeaPad-Ordenador-port%C3%A1til-Graphics/dp/B08TP4PWBX/ref=sr_1_246?qid=1640826415&s=computers&sr=1-246,https://m.media-amazon.com/images/I/71UrNVxjXnL._AC_UL320_.jpg,"Lenovo IdeaPad 1 - Ordenador portátil 11.6"" HD (Intel Celeron N4020, 4GB RAM, 64GB eMMC, Intel UHD Graphics 600, Windows 10 Home en modo S), Color Azul - Teclado QWERTY Español",
https://www.amazon.es/s?i=computers&rh=n%3A938008031&fs=true&page=10&qid=1640826363&ref=sr_pg_9#,https://m.media-amazon.com/images/I/71FTj4vUv2L._AC_UL320_.jpg,"Jumper Portátil 14 pulgadas, 16GB DDR4 256GB SSD, Intel Core i3 Laptop 2.4 GHz, Windows 10, Cámara HD, 2.4G/5G WiFi, BT4.0, HDMI, USB 3.0, Tipo-C, 256GB Expansión de tarjeta TF, Teclado QWERTY Español","499,99€"
https://www.amazon.es/s?i=computers&rh=n%3A938008031&fs=true&page=10&qid=1640826363&ref=sr_pg_9#,https://m.media-amazon.com/images/I/71NOqOFExfS._AC_UL320_.jpg,"LG - 14Z90P - Portátil ultraligero 14"" WUXGA (Intel EvoTM i7 11ª Generación, 16GB RAM, 1TB SSD, Iris Xe Graphics, Windows 10 Home) - Teclado QWERTY Español, Negro","1.599,00€"
https://www.amazon.es/s?i=computers&rh=n%3A938008031&fs=true&page=10&qid=1640826363&ref=sr_pg_9#,https://m.media-amazon.com/images/I/81iHSRlFUEL._AC_UL320_.jpg,"Lenovo IdeaPad 3 Chromebook Gen 6 - Portátil 14"" FullHD (MediaTek MT8183, 4GB RAM, 64GB eMMC, Arm Mali-G72 MP3 GPU, Chrome OS) Color Gris - Teclado QWERTY Español, Arctic Grey (CB 14M836)",
https://www.amazon.es/MSI-Modern-B10MW-491XES-Ordenador-I7-10510U/dp/B093QKKCK9/ref=sr_1_241?qid=1640826466&s=computers&sr=1-241,https://m.media-amazon.com/images/I/716W5YU3ejL._AC_UL320_.jpg,"MSI Modern 14 B10MW-491XES - Ordenador portátil de 14"" FHD (Comet Lake I7-10510U, 16 GB RAM, 512 GB SSD, Iris Xe Graphics, Free Dos) Color Gris carbón","837,95 €"
https://www.amazon.es/ASUS-ROG-Phone-Ventilador-AeroCooler/dp/B08CS97MBM/ref=sr_1_242?qid=1640826466&s=computers&sr=1-242,https://m.media-amazon.com/images/I/71rfk3v6ZbS._AC_UL320_.jpg,"ASUS ROG Phone 5 Ventilateur AeroCooler, 90AI0050-P00080","41,28 €"
https://www.amazon.es/HP-15s-EQ1000-Blanco-Athlon-3050U-Windows/dp/B08KTMFGYQ/ref=sr_1_243?qid=1640826466&s=computers&sr=1-243,https://m.media-amazon.com/images/I/71AuqQRoGBL._AC_UL320_.jpg,HP Envy x360 15s-EQ1000 Blanco 15.6'' HD Athlon-3050U 256GB SSD 8GB Ram Windows 10 Home,
https://www.amazon.es/CHUWI-LarkBook-Ordenador-Touchscreen-Ultradelgado/dp/B092HHX4BW/ref=sr_1_244?qid=1640826466&s=computers&sr=1-244,https://m.media-amazon.com/images/I/71JyS8X18zL._AC_UL320_.jpg,"CHUWI LarkBook Ordenador Portátil 13,3 Inch FHD Touchscreen Notebook PC Windows 10, Celeron N4120 8G RAM +256G SSD Laptop Ultradelgado con Marco Estrecho,Soporte Type-C Carga Rápida PD. (8GB)",
https://www.amazon.es/MSI-Creator-M16-A11UD-842ES-Ordenador/dp/B09NWP8YHR/ref=sr_1_245?qid=1640826466&s=computers&sr=1-245,https://m.media-amazon.com/images/I/71jhon8rM1L._AC_UL320_.jpg,"MSI Creator M16 A11UD-842ES - Ordenador portátil de 16"" QHD+ (Tiger Lake i7-11800H+HM570, 16 GBx2 RAM, 1 TB, RTX3050 Ti, GDDR6 4GB, Windows 10 Home Advanced) Negro - Teclado QWERTY Español",
https://www.amazon.es/Port%C3%A1tiles-Microsoft-Ordenador-Operativo-Expandible/dp/B089FX7FFK/ref=sr_1_246?qid=1640826466&s=computers&sr=1-246,https://m.media-amazon.com/images/I/619WdOdjORL._AC_UL320_.jpg,"Jumper Portátiles 13.3 Pulgadas,Microsoft Office 365, Ordenador Portátil 4GB+64GB eMMc, PC Laptop de Sistema Operativo Windows 10,Intel Celeron N3350,Cámara Frontal HD, Expandible SSD",
https://www.amazon.es/Lenovo-Legion-Pulgadas-GeForce-Windows/dp/B09FKGC6M3/ref=sr_1_247?qid=1640826466&s=computers&sr=1-247,https://m.media-amazon.com/images/I/61bWGeYtk9S._AC_UL320_.jpg,"Lenovo Legion 5 17.3 Pulgadas FHD 144 Hz Gaming Laptop (AMD Ryzen 7 5800H, 16 GB RAM, SSD de 512GB, NVIDIA GeForce RTX 3070, Windows 10 Home) - Phanton Blue + Shadow Black 82JY0019UK",
https://www.amazon.es/Lenovo-ThinkPad-X240-1366-8GB/dp/B074141G3K/ref=sr_1_248?qid=1640826466&s=computers&sr=1-248,https://m.media-amazon.com/images/I/61cVWqnR8qL._AC_UL320_.jpg,"Lenovo ThinkPad X240 - portátil ( i5 2 x 1,9 GHz, RAM de 8 GB, 120 GB SSD, pantalla de 12,5 pulgadas, 1366 x 768, Cam, Windows 10 Pro, 1366 (reacondicionado)",
https://www.amazon.es/LATI-5420-I5-1135G7-256-W10P/dp/B08WZ6K3DS/ref=sr_1_249?qid=1640826466&s=computers&sr=1-249,https://m.media-amazon.com/images/I/71uZ0QBWpGL._AC_UL320_.jpg,Dell Technologies LATI 5420 I5-1135G7 8/256 14 W10P,"1.762,35€"
https://www.amazon.es/s?i=computers&rh=n%3A938008031&fs=true&page=11&qid=1640826415&ref=sr_pg_10#,https://m.media-amazon.com/images/I/715XOFfFmRL._AC_UL320_.jpg,"Dell XPS 13-9305 - Ordenador portátil 13.3"" FullHD (Intel Core i5-1135G7, 8GB RAM, 512GB SSD, Windows 10 Home), Color Gris - Teclado QWERTY Español",
https://www.amazon.es/s?i=computers&rh=n%3A938008031&fs=true&page=11&qid=1640826415&ref=sr_pg_10#,https://m.media-amazon.com/images/I/71xgCBcsbWS._AC_UL320_.jpg,"Dell Portátil Inspiron 15 5515 de 15,6 Pulgadas, procesador AMD Ryzen 7 5700U, Pantalla FHD de Borde Estrecho antirreflectante, RAM de 16 GB, SSD NVMe de 512 GB y Win10 Home",
https://www.amazon.es/s?i=computers&rh=n%3A938008031&fs=true&page=11&qid=1640826415&ref=sr_pg_10#,https://m.media-amazon.com/images/I/719vIKTyr6L._AC_UL320_.jpg,"Portátil Dell Inspiron 15 3501 de 15,6 pulgadas, procesador Intel Core i5-1135G7 (4,2 GHz), pantalla FHD de borde estrecho antirreflectante, RAM de 8 GB, SSD","679,00€"
https://www.amazon.es/HP-14s-dq2015ns-Plata-Intel-i3-11xxx/dp/B09JVV485Z/ref=sr_1_253_mod_primary_new?qid=1640826466&s=computers&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-253,https://m.media-amazon.com/images/I/21KGSq9nyZL._AC_UL320_.jpg,"HP 14s-dq2015ns Plata - 14"" - Intel Core i3-11xxx - 8GB - 256GB SSD - W10 Home S","551,22 €"
https://www.amazon.es/HP-S0429808-Notebook-15S-Fq2055Ns/dp/B0913FY28S/ref=sr_1_254?qid=1640826466&s=computers&sr=1-254,https://m.media-amazon.com/images/I/419-YA6cIgL._AC_UL320_.jpg,"HP S0429808 Notebook 15S - Fq2055Ns 15.6"" Intel Core I3 - 1115G4, 8 GB Ddr4 Sdram, 256 GB Ssd, Blanco",
https://www.amazon.es/Ordenador-port%C3%A1til-Lenovo-pulgadas-Professional/dp/B08V81QBCB/ref=sr_1_255?qid=1640826466&s=computers&sr=1-255,https://m.media-amazon.com/images/I/61EtnGsBanL._AC_UL320_.jpg,"Lenovo - Ordenador portátil V15 con pantalla HD de 15,6'', AMD 3020e de 2 núcleos hasta 2,6 GHz, 4 GB de RAM DDR4, 256 GB de SSD, Windows 10 Professional, Open Office",
https://www.amazon.es/ASUS-ROG-Strix-Scar-G733QM-K4007T/dp/B0947C5JJ2/ref=sr_1_256?qid=1640826466&s=computers&sr=1-256,https://m.media-amazon.com/images/I/71zICqm88fL._AC_UL320_.jpg,"ASUS ROG Strix SCAR 17 G733QM-K4007T - Portátil Gaming de 17.3"" Wide Quad HD 300Hz (Ryzen 9 5900HX, 32GB RAM, 1TB SSD, GeForce RTX 3060 6GB, Windows 10 Home) Negro - Teclado QWERTY español",
https://www.amazon.es/ASUS-VivoBook-S15-S533EA-BN241T-i5-1135G7/dp/B0987V3X44/ref=sr_1_257?qid=1640826466&s=computers&sr=1-257,https://m.media-amazon.com/images/I/71ENhREckjS._AC_UL320_.jpg,"ASUS VivoBook S15 S533EA-BN241T - Portátil 15.6"" Full HD (Core i5-1135G7, 8GB RAM, 512GB SSD, Iris Xe Graphics, Windows 10 Home) Negro Indie - Teclado QWERTY español","599,95 €"
https://www.amazon.es/Acer-Spin-Ordenador-Port%C3%A1til-Graphics/dp/B08SWF4FZ2/ref=sr_1_258?qid=1640826466&s=computers&sr=1-258,https://m.media-amazon.com/images/I/71YO2brUH4S._AC_UL320_.jpg,"Acer Spin 3 SP314-21-R572 - Ordenador Portátil Táctil 14"" Full HD SlimBezel Touch LCD, Laptop (AMD Ryzen 5 3500U, 8GB RAM, 512GB SSD, UMA Graphics, Windows 10 Home), PC Portátil Color Plata","699,00€"
https://www.amazon.es/port%C3%A1til-Pantalla-Microsoft-giratoria-expansi%C3%B3n/dp/B09H6ZLBG5/ref=sr_1_259?qid=1640826466&s=computers&sr=1-259,https://m.media-amazon.com/images/I/61j9o7ucP-L._AC_UL320_.jpg,"Jumper portátil con Pantalla táctil Full HD de 11,6 Pulgadas, Microsoft Office 365, 4GB+128GB, Laptop con Pantalla giratoria de 360 ​​Grados, Win 10, Celeron N4020, expansión de Memoria de Soporte",
https://www.amazon.es/Microsoft-Surface-Go-Ordenador-port%C3%A1til/dp/B093X6XR6F/ref=sr_1_260?qid=1640826466&s=computers&sr=1-260,https://m.media-amazon.com/images/I/61d9LOjueUL._AC_UL320_.jpg,"Microsoft Surface Go 3 - Ordenador portátil (Windows 11, Pantalla de 10,5"", 8 GB RAM, 128 GB SSD, Intel Core i3, WiFi) Compacto y versátil Platino",
